index,speaker_actor_id,speaker_kind,text_normalized,lfl_file,room_id,script_id,object_id,verb_id,opcode,opcode_offset,message_offset
834,1,ego,There's a white piece of paper here.,34.LFL,34,-1,518,-1,0xD8,111,113
835,1,ego,There's nothing useful in here.,34.LFL,34,-1,518,-1,0xD8,153,155
836,1,ego,It doesn't seem to want it.,34.LFL,34,-1,-1,-1,0xD8,47,49
837,255,direct_actor,"At that moment, back in the castle^",34.LFL,34,101,-1,-1,0x14,14,19
838,11,direct_actor,Sir!,34.LFL,34,101,-1,-1,0x14,130,133
839,6,direct_actor,"Yes, what do you want?",34.LFL,34,101,-1,-1,0x14,148,151
840,11,direct_actor,We have reports that the Jones boys have boarded<CTRL1>a zeppelin leaving Germany!,34.LFL,34,101,-1,-1,0x14,181,184
841,6,direct_actor,So?  Radio to have it turned around at once!,34.LFL,34,101,-1,-1,0x14,263,266
842,11,direct_actor,"Yes, sir!",34.LFL,34,101,-1,-1,0x14,312,315
843,255,direct_actor,Soon afterwards^,34.LFL,34,115,-1,-1,0x14,19,24
844,10,direct_actor,"Sir, I just received a new painting to add to the collection.",34.LFL,34,115,-1,-1,0x14,63,66
845,1,ego,Good work!,34.LFL,34,115,-1,-1,0xD8,129,131
846,1,ego,"Here, I wrote the combination to the vault on the back<CTRL1>of this form.",34.LFL,34,115,-1,-1,0xD8,143,145
847,1,ego,Memorize it now.,34.LFL,34,115,-1,-1,0xD8,252,254
848,10,direct_actor,I've memorized it.,34.LFL,34,115,-1,-1,0x14,286,289
849,1,ego,I'll keep it in this drawer if you need it again.,34.LFL,34,115,-1,-1,0xD8,312,314
850,10,direct_actor,"I'm sure I won't, I have an excellent memory!",34.LFL,34,115,-1,-1,0x14,365,368
851,1,ego,Good!,34.LFL,34,115,-1,-1,0xD8,464,466
852,255,direct_actor,"Meanwhile, elsewhere in the castle^",34.LFL,34,129,-1,-1,0x14,19,24
853,10,direct_actor,"Sir, you sent for me?",34.LFL,34,129,-1,-1,0x14,82,85
854,1,ego,Yes.  I want you to protect that priceless painting<CTRL1>we just acquired.,34.LFL,34,129,-1,-1,0xD8,108,110
855,10,direct_actor,Priceless?  But it's just a painting of an old cup!,34.LFL,34,129,-1,-1,0x14,182,185
856,1,ego,SILENCE!,34.LFL,34,129,-1,-1,0xD8,244,246
857,1,ego,The F\x81hrer is VERY interested in it.,34.LFL,34,129,-1,-1,0xD8,244,246
858,1,ego,Do you dare to question the F\x81hrer's judgement?,34.LFL,34,129,-1,-1,0xD8,244,246
859,10,direct_actor,"No, sir!",34.LFL,34,129,-1,-1,0x14,343,346
860,1,ego,Then leave me and return to your post!,34.LFL,34,129,-1,-1,0xD8,362,364
861,10,direct_actor,"Yes, sir, Colonel Vogel!",34.LFL,34,129,-1,-1,0x14,404,407
862,1,ego,"Come on, <CTRL2>",35.LFL,35,-1,522,-1,0xD8,30,32
863,1,ego,Junior!,35.LFL,35,-1,522,-1,0xD8,56,58
864,1,ego,Dad!,35.LFL,35,-1,522,-1,0xD8,74,76
865,1,ego,I can't read them from here.,35.LFL,35,-1,534,-1,0xD8,50,52
866,1,ego,They're two tickets for the Zeppelin!,35.LFL,35,-1,534,-1,0xD8,84,86
867,1,ego,They're two tickets for the Zeppelin.,35.LFL,35,-1,535,-1,0xD8,31,33
868,10,direct_actor,"Yes?  What do you want?  I don't have all day, you know.",35.LFL,35,-1,-1,-1,0x14,84,87
869,10,direct_actor,Now what?!,35.LFL,35,-1,-1,-1,0x14,154,157
870,10,direct_actor,No.,35.LFL,35,-1,-1,-1,0x14,465,468
871,10,direct_actor,That's none of your business!,35.LFL,35,-1,-1,-1,0x14,486,489
872,10,direct_actor,"Ah, my grandchildren!  Let me tell you about them!  I have<CTRL1>fifteen of them, all boys!<CTRL2>",35.LFL,35,-1,-1,-1,0x14,543,546
873,10,direct_actor,"First there's Siegfried, then there's Kalani, and Boris^",35.LFL,35,-1,-1,-1,0x14,635,638
874,10,direct_actor,"and Hans, Franz, Fritz, Friedrich, Gustav, Horst, and Werner,",35.LFL,35,-1,-1,-1,0x14,635,638
875,10,direct_actor,"and Josef, Wolfgang, Johann, Sebastian, and little Albert!",35.LFL,35,-1,-1,-1,0x14,635,638
876,10,direct_actor,Humph!,35.LFL,35,-1,-1,-1,0x14,850,853
877,255,direct_actor,<WAIT>,35.LFL,35,-1,-1,-1,0x14,108,111
878,1,ego,Got 'em!,35.LFL,35,-1,-1,-1,0xD8,61,63
879,1,ego,Oops!  Can't get them!,35.LFL,35,-1,-1,-1,0xD8,75,77
880,10,direct_actor,You got what?,35.LFL,35,-1,-1,-1,0x14,129,132
881,1,ego,Er^ Um^ <CTRL2>,35.LFL,35,-1,-1,-1,0xD8,147,149
882,1,ego,Just a fly.  <CTRL2>,35.LFL,35,-1,-1,-1,0xD8,164,166
883,1,ego,I caught a fly.,35.LFL,35,-1,-1,-1,0xD8,186,188
884,10,direct_actor,You can't get what?,35.LFL,35,-1,-1,-1,0x14,207,210
885,1,ego,Er^ Nothing.,35.LFL,35,-1,-1,-1,0xD8,231,233
886,2,variable,A fly?  You caught a fly?,35.LFL,35,-1,-1,-1,0x94,327,331
887,2,variable,Nice going!,35.LFL,35,-1,-1,-1,0x94,360,364
888,11,direct_actor,May I help you?,35.LFL,35,-1,-1,-1,0x14,19,22
889,1,ego,I'd like a refund on these tickets.,35.LFL,35,-1,-1,-1,0xD8,46,48
890,11,direct_actor,"Sorry, no refunds.",35.LFL,35,-1,-1,-1,0x14,85,88
891,1,ego,We'd like two tickets on the first flight out of Germany.,35.LFL,35,-1,-1,-1,0xD8,114,116
892,11,direct_actor,That will be <INT:53> Marks.,35.LFL,35,-1,-1,-1,0x14,180,183
893,11,direct_actor,Here you are.,35.LFL,35,-1,-1,-1,0x14,348,351
894,1,ego,All I have is <INT:246> Marks.,35.LFL,35,-1,-1,-1,0xD8,389,391
895,11,direct_actor,You can't buy tickets with that!,35.LFL,35,-1,-1,-1,0x14,502,505
896,1,ego,I think we'd better try the Zeppelin!,36.LFL,36,-1,537,-1,0xD8,58,60
897,1,direct_actor,9\x02\x01\x08,37.LFL,37,-1,569,-1,0x14,10,36
898,2,direct_actor,"Now Junior, do you really know how to fly this thing?",37.LFL,37,-1,-1,-1,0x14,5,8
899,1,ego,"Of course, Dad, just give me a moment.",37.LFL,37,-1,-1,-1,0xD8,63,65
900,2,direct_actor,"Er, Junior, I think those mechanics are eyeing us strangely.",37.LFL,37,-1,-1,-1,0x14,108,111
901,2,direct_actor,Junior!  They're pointing at us!,37.LFL,37,-1,-1,-1,0x14,176,179
902,2,direct_actor,JUNIOR!  They're running towards us!!,37.LFL,37,-1,-1,-1,0x14,216,219
903,2,direct_actor,JUNIOR!!!  THEY'RE ALMOST HERE!!!,37.LFL,37,-1,-1,-1,0x14,264,267
904,1,ego,"OK, DAD, LET'S GET OUT OF HERE!",37.LFL,37,-1,-1,-1,0xD8,307,309
905,1,ego,"Hold on, Dad!  Here we go!",37.LFL,37,49,-1,-1,0xD8,103,105
906,1,ego,I think I broke it.,37.LFL,37,49,-1,-1,0xD8,141,143
907,1,ego,It's full of money.,38.LFL,38,-1,582,-1,0xD8,34,36
908,1,ego,That doesn't sound like a very good idea.,38.LFL,38,-1,582,-1,0xD8,57,59
909,1,ego,He's already playing.,38.LFL,38,-1,582,-1,0xD8,111,113
910,1,ego,I don't want to give him that much!,38.LFL,38,-1,582,-1,0xD8,158,160
911,1,ego,I don't think he'd want that.,38.LFL,38,-1,582,-1,0xD8,199,201
912,1,ego,Here's some money.,38.LFL,38,-1,-1,-1,0xD8,3,5
913,10,direct_actor,I've already played everything I know.,38.LFL,38,-1,-1,-1,0x14,81,84
914,10,direct_actor,Thank you.,38.LFL,38,-1,-1,-1,0x14,145,148
915,10,direct_actor,What would you like to hear?,38.LFL,38,-1,-1,-1,0x14,145,148
916,10,direct_actor,"No, but I'm sure you'll like this little ditty.",38.LFL,38,-1,-1,-1,0x14,441,444
917,10,direct_actor,"I'm not familiar with that tune, but I'll play this one.",38.LFL,38,-1,-1,-1,0x14,502,505
918,10,direct_actor,"I could, <CTRL2>",38.LFL,38,-1,-1,-1,0x14,572,575
919,10,direct_actor,but I'll play THIS one instead.,38.LFL,38,-1,-1,-1,0x14,591,594
920,10,direct_actor,"I'm sure you would, but I'll play MY favorite instead.",38.LFL,38,-1,-1,-1,0x14,636,639
921,1,ego,"No, I'd better stay here and guard the room.",38.LFL,38,66,-1,-1,0xD8,228,230
922,1,ego,I'd better move him!,38.LFL,38,67,-1,-1,0xD8,348,350
923,1,ego,I wonder who did this?,38.LFL,38,67,-1,-1,0xD8,566,568
924,7,direct_actor,Hey!!,38.LFL,38,67,-1,-1,0x14,736,739
925,1,ego,I got the wrench back.,38.LFL,38,67,-1,-1,0xD8,983,985
926,1,ego,I don't think I'd better go in there.,39.LFL,39,-1,584,-1,0xD8,50,52
927,1,ego,I'll go up later.,39.LFL,39,-1,586,-1,0xD8,149,151
928,1,ego,I can't reach it!,39.LFL,39,-1,586,-1,0xD8,176,178
929,1,ego,It doesn't seem to fit in there.,39.LFL,39,-1,585,-1,0xD8,63,65
930,1,ego,It looks like there's a bolt inside.,39.LFL,39,-1,585,-1,0xD8,99,101
931,2,direct_actor,"OK, Junior, give it to him!",39.LFL,39,-1,-1,-1,0x14,18,21
932,1,ego,That was close!,39.LFL,39,92,-1,-1,0xD8,26,28
933,10,direct_actor,What was close?,39.LFL,39,92,-1,-1,0x14,45,48
934,1,ego,"Er, we just made it on board!",39.LFL,39,92,-1,-1,0xD8,71,73
935,10,direct_actor,I see.  <CTRL2>,39.LFL,39,92,-1,-1,0x14,104,107
936,10,direct_actor,"Tickets, please.",39.LFL,39,92,-1,-1,0x14,127,130
937,10,direct_actor,Stupid foreigners!,39.LFL,39,92,-1,-1,0x14,232,235
938,10,direct_actor,So!  You want to fight?,39.LFL,39,92,-1,-1,0x14,354,357
939,10,direct_actor,Prepare to defend yourself!,39.LFL,39,92,-1,-1,0x14,384,387
940,10,direct_actor,I must warn you that I won a gold medal in<CTRL1>light-weight boxing at the 1934 Olympics!,39.LFL,39,92,-1,-1,0x14,416,419
941,2,direct_actor,That's my boy!!,39.LFL,39,92,-1,-1,0x14,576,579
942,10,direct_actor,May I have your tickets?,39.LFL,39,93,-1,-1,0x14,79,82
943,2,direct_actor,"Here, Junior, you might need these.",39.LFL,39,93,-1,-1,0x14,113,116
944,1,ego,Thanks.,39.LFL,39,93,-1,-1,0xD8,171,173
945,10,direct_actor,I don't recall getting tickets from you.,39.LFL,39,93,-1,-1,0x14,382,385
946,10,direct_actor,I see.  Please produce proof of this immediately.,39.LFL,39,93,-1,-1,0x14,439,442
947,10,direct_actor,What?,39.LFL,39,93,-1,-1,0x14,505,508
948,10,direct_actor,"Why, you^",39.LFL,39,93,-1,-1,0x14,524,527
949,1,ego,Put 'em up!,39.LFL,39,93,-1,-1,0xD8,538,540
950,10,direct_actor,You insult me!  My mind is as well tuned as<CTRL1>my body.  I will prove it!,39.LFL,39,93,-1,-1,0x14,746,749
951,10,direct_actor,I am the only official agent on board.<CTRL1>Where is this other ticket taker?,39.LFL,39,93,-1,-1,0x14,834,837
952,10,direct_actor,"Schwein!  HE may be senile, but I am not.",39.LFL,39,93,-1,-1,0x14,924,927
953,1,ego,"Don't you talk to my father like that, stooge!",39.LFL,39,93,-1,-1,0xD8,970,972
954,2,direct_actor,Junior!  Keep a civil tongue in your head!,39.LFL,39,93,-1,-1,0x14,1020,1023
955,10,direct_actor,"Impossible!  That is the radio room, it's kept locked<CTRL1>from the inside by that sentimental fool of a radioman.",39.LFL,39,93,-1,-1,0x14,1240,1243
956,1,ego,"Defend yourself, you arrogant idiot!",39.LFL,39,93,-1,-1,0xD8,1355,1357
957,10,direct_actor,Idiot!  You have been duped!  You will have to<CTRL1>pay me again right now.,39.LFL,39,93,-1,-1,0x14,1407,1410
958,10,direct_actor,There is no one of that description there.  You are<CTRL1>trying to travel for free.  Follow me peaceably!,39.LFL,39,93,-1,-1,0x14,1499,1502
959,2,direct_actor,"Sorry, you'll have to fight us.  Hit him, Junior!",39.LFL,39,93,-1,-1,0x14,1605,1608
960,1,ego,DAD!,39.LFL,39,93,-1,-1,0xD8,1659,1661
961,10,direct_actor,You expect ME to trust YOU?  Idiot.,39.LFL,39,93,-1,-1,0x14,1867,1870
962,1,ego,No one calls me that!,39.LFL,39,93,-1,-1,0xD8,1907,1909
963,10,direct_actor,I've heard that one before.,39.LFL,39,93,-1,-1,0x14,1944,1947
964,2,direct_actor,Eh?  What's that Junior?,39.LFL,39,93,-1,-1,0x14,1988,1991
965,10,direct_actor,Another pair of freeloaders!,39.LFL,39,93,-1,-1,0x14,2017,2020
966,1,ego,All we have is <INT:246> Marks.,39.LFL,39,93,-1,-1,0xD8,2187,2189
967,10,direct_actor,That is not acceptable.  I'll have to detain you both.,39.LFL,39,93,-1,-1,0x14,2217,2220
968,1,ego,Anything you say.,39.LFL,39,93,-1,-1,0xD8,2276,2278
969,10,direct_actor,Why didn't you give me these in the first place?,39.LFL,39,93,-1,-1,0x14,2347,2350
970,10,direct_actor,Oh well^ <CTRL2>,39.LFL,39,93,-1,-1,0x14,2400,2403
971,10,direct_actor,"Thank you, and enjoy your trip!",39.LFL,39,93,-1,-1,0x14,2415,2418
972,10,direct_actor,What good is that?,39.LFL,39,93,-1,-1,0x14,2472,2475
973,10,direct_actor,"Signed by the F\x81hrer?  Nice, but I still need a ticket.",39.LFL,39,93,-1,-1,0x14,2497,2500
974,1,ego,It looks like a large key.,40.LFL,40,-1,596,-1,0xD8,36,38
975,1,ego,"No, not again!",40.LFL,40,-1,594,-1,0xD8,77,79
976,1,ego,"I can't, I broke it!",40.LFL,40,-1,594,-1,0xD8,97,99
977,1,ego,"OK, let's see^ <CTRL2>",40.LFL,40,-1,-1,-1,0xD8,10,12
978,1,ego,ahem^ <CTRL2>,40.LFL,40,-1,-1,-1,0xD8,34,36
979,1,ego,um^,40.LFL,40,-1,-1,-1,0xD8,49,51
980,1,ego,Everything's OK he^ <CTRL2>,40.LFL,40,-1,-1,-1,0xD8,59,61
981,1,ego,OOPS!,40.LFL,40,-1,-1,-1,0xD8,88,90
982,1,ego,Er^ <CTRL2>,40.LFL,40,-1,-1,-1,0xD8,97,99
983,1,ego,Alles klar hier open^,40.LFL,40,-1,-1,-1,0xD8,110,112
984,1,ego,Das ist alles^,40.LFL,40,-1,-1,-1,0xD8,135,137
985,1,ego,Servus!,40.LFL,40,-1,-1,-1,0xD8,153,155
986,1,ego,Damn!,40.LFL,40,-1,-1,-1,0xD8,172,174
987,1,ego,Right!  Tear metal apart with my bare hands?!,40.LFL,40,-1,-1,-1,0xD8,20,22
988,1,ego,OK.,40.LFL,40,-1,-1,-1,0xD8,73,75
989,1,ego,That ought to take care of it!,40.LFL,40,-1,-1,-1,0xD8,143,145
990,1,ego,It's already broken!,40.LFL,40,-1,-1,-1,0xD8,192,194
991,7,direct_actor,You're not supposed to be in here.,40.LFL,40,78,-1,-1,0x14,107,110
992,7,direct_actor,"Well, it's not here.  You'd better leave.",40.LFL,40,78,-1,-1,0x14,285,288
993,7,direct_actor,"Hmmm - nothing had better be wrong here or I'll<CTRL1>find you later.  Now, you'd better go back to the lounge.",40.LFL,40,78,-1,-1,0x14,343,346
994,7,direct_actor,Look what you did!  Fixing that could be expensive!,40.LFL,40,78,-1,-1,0x14,482,485
995,7,direct_actor,Agent?  A spy!,40.LFL,40,78,-1,-1,0x14,739,742
996,7,direct_actor,I won't buy that old story!,40.LFL,40,78,-1,-1,0x14,770,773
997,1,ego,Where's my wrench?  I'm charged for missing tools!,40.LFL,40,78,-1,-1,0xD8,815,854
998,7,direct_actor,Dummkopf!  I see its outline hidden under your shirt!,40.LFL,40,78,-1,-1,0x14,1087,1090
999,7,direct_actor,"Oh, no!  Fritz must have seen I was not at my post!<CTRL1>That arrogant snob will have me fired.  You, get out of here!",40.LFL,40,78,-1,-1,0x14,1157,1160
1000,7,direct_actor,"You look stupid, but not that stupid.",40.LFL,40,78,-1,-1,0x14,1288,1291
1001,7,direct_actor,"Hey, who's been fooling with the ladder?",40.LFL,40,78,-1,-1,0x14,1367,1370
1002,7,direct_actor,"Fritz?  Impossible, he would never violate regulations.<CTRL1>You must be the one!",40.LFL,40,78,-1,-1,0x14,1588,1591
1003,7,direct_actor,"Radio?  Oh no, they'll have me fired!",40.LFL,40,78,-1,-1,0x14,1682,1685
1004,7,direct_actor,"Well, get back to the lounge!",40.LFL,40,78,-1,-1,0x14,1736,1739
1005,7,direct_actor,"Hey, this isn't enough.  I'll have to take it out of your hide.",40.LFL,40,78,-1,-1,0x14,1980,1983
1006,7,direct_actor,"Well, all right.  But get out of here while I fix it.",40.LFL,40,78,-1,-1,0x14,2059,2062
1007,7,direct_actor,It costs more than that!  I'll just have to take it from you!,40.LFL,40,78,-1,-1,0x14,2133,2136
1008,7,direct_actor,I guess that'll cover my costs.  But don't come back here!,40.LFL,40,78,-1,-1,0x14,2201,2204
1009,7,direct_actor,You dare to insult me with such a small amount?,40.LFL,40,78,-1,-1,0x14,2280,2283
1010,7,direct_actor,I guess I can overlook that.,40.LFL,40,78,-1,-1,0x14,2334,2337
1011,7,direct_actor,Signed by the F\x81hrer?  Please forgive me for detaining you!,40.LFL,40,78,-1,-1,0x14,2514,2517
1012,7,direct_actor,"So, you did take it!  I will report you when we land!",40.LFL,40,78,-1,-1,0x14,2594,2597
1013,7,direct_actor,I don't want that!  But I know what I do want!,40.LFL,40,78,-1,-1,0x14,2657,2660
1014,1,ego,Hey!  The zeppelin is turning around!,40.LFL,40,99,-1,-1,0xD8,38,40
1015,1,ego,We're heading towards Berlin!,40.LFL,40,99,-1,-1,0xD8,38,40
1016,0,direct_actor,J\x02,40.LFL,40,99,-1,-1,0x14,147,150
1017,7,direct_actor,Someone vandalized my radio!,40.LFL,40,100,-1,-1,0x14,34,37
1018,7,direct_actor,I'd better fix it as fast as I can!,40.LFL,40,100,-1,-1,0x14,34,37
1019,1,ego,The hatch is closed!,41.LFL,41,-1,597,-1,0xD8,54,56
1020,1,ego,Fraulein Doctor.,46.LFL,46,117,-1,-1,0xD8,243,245
1021,1,ego,Where is it?,46.LFL,46,117,-1,-1,0xD8,283,285
1022,3,direct_actor,You came back for the book?,46.LFL,46,117,-1,-1,0x14,342,345
1023,1,ego,See ya.,46.LFL,46,117,-1,-1,0xD8,382,384
1024,1,ego,Whew!,46.LFL,46,117,-1,-1,0xD8,848,850
1025,2,direct_actor,"Well, did you get it?",46.LFL,46,117,-1,-1,0x14,900,903
1026,1,ego,"Yeah, I got it.",46.LFL,46,117,-1,-1,0xD8,926,928
1027,2,direct_actor,Wonderful!  NOW let's go to the airport.,46.LFL,46,117,-1,-1,0x14,945,948
1028,9,direct_actor,What is this?  I don't want this!,46.LFL,46,117,-1,-1,0x14,1066,1069
1029,1,ego,Nazis!  I HATE Nazis!,46.LFL,46,117,-1,-1,0xD8,1114,1116
1030,3,direct_actor,INDY!,46.LFL,46,117,-1,-1,0x14,1199,1202
1031,1,ego,I can't open it.  I think it's latched from the other side.,48.LFL,48,-1,641,-1,0xD8,68,70
1032,1,ego,I can't do that.,48.LFL,48,-1,641,-1,0xD8,146,148
1033,1,ego,I can't get a grip on it!,49.LFL,49,-1,662,-1,0xD8,37,39
1034,1,ego,I'd better not.,50.LFL,50,-1,668,-1,0xD8,43,45
1035,1,ego,That guard's waiting for me!,50.LFL,50,-1,668,-1,0xD8,43,45
1036,1,ego,I see that guard up there still!,50.LFL,50,-1,668,-1,0xD8,98,100
1037,1,ego,That loosened the mud.,51.LFL,51,-1,669,-1,0xD8,81,83
1038,1,ego,There wasn't enough wine to loosen the mud.,51.LFL,51,-1,669,-1,0xD8,119,121
1039,1,ego,There is nothing in it.,51.LFL,51,-1,669,-1,0xD8,175,177
1040,1,ego,"It's held in place by hard, dry mud.",51.LFL,51,-1,669,-1,0xD8,220,222
1041,1,ego,The mud is all washed away.,51.LFL,51,-1,669,-1,0xD8,262,264
1042,1,ego,It's an old pirate's hook.,52.LFL,52,-1,676,-1,0xD8,46,48
1043,1,ego,It's too heavy to slide back on from here.,53.LFL,53,-1,679,-1,0xD8,37,39
1044,1,ego,It looks like a large wooden plug.,55.LFL,55,-1,708,-1,0xD8,31,33
1045,1,ego,I'm not about to go diving in THAT water!,55.LFL,55,-1,708,-1,0xD8,69,71
1046,1,ego,Water!  I HATE water!,55.LFL,55,-1,707,-1,0xD8,56,58
1047,1,ego,I can't pick that up.  It'll run through my fingers.,55.LFL,55,-1,707,-1,0xD8,81,83
1048,1,ego,WOW!  Looks deep!,56.LFL,56,-1,713,-1,0xD8,31,33
1049,1,ego,This looks like the casket of the lost knight!,58.LFL,58,-1,718,-1,0xD8,51,53
1050,1,ego,Wow!,58.LFL,58,-1,718,-1,0xD8,142,144
1051,1,ego,The cover is too heavy to pick up!,58.LFL,58,-1,718,-1,0xD8,157,159
1052,1,ego,Maybe a running start will work.,58.LFL,58,-1,721,-1,0xD8,51,53
1053,1,ego,Oomph!,58.LFL,58,-1,721,-1,0xD8,110,112
1054,1,ego,I guess not.,58.LFL,58,-1,721,-1,0xD8,212,214
1055,1,ego,I can't seem to move it.,58.LFL,58,-1,719,-1,0xD8,68,70
1056,1,ego,I'll leave it open.,58.LFL,58,-1,719,-1,0xD8,102,104
1057,1,ego,Oops!  The wine bottle broke.,60.LFL,60,-1,-1,-1,0xD8,13,15
1058,1,ego,It's a hook screwed into a wooden plug.,61.LFL,61,-1,749,-1,0xD8,50,52
1059,1,ego,It's a wooden plug leaking water.,61.LFL,61,-1,749,-1,0xD8,95,97
1060,1,ego,That wouldn't work.,61.LFL,61,-1,749,-1,0xD8,306,308
1061,1,ego,That would be dangerous!,61.LFL,61,-1,749,-1,0xD8,377,379
1062,1,ego,I can't get across the gap.,61.LFL,61,-1,758,-1,0xD8,48,50
1063,1,ego,I can't move it.  It's latched from above.,62.LFL,62,-1,760,-1,0xD8,62,64
1064,1,ego,I can't close it from here.,62.LFL,62,-1,760,-1,0xD8,123,125
1065,254,direct_actor,From a manuscript,69.LFL,69,-1,-1,-1,0x14,149,159
1066,254,direct_actor,of Abbess Hildegard,69.LFL,69,-1,-1,-1,0x14,177,185
1067,254,direct_actor,of Bingen.,69.LFL,69,-1,-1,-1,0x14,205,213
1068,254,direct_actor,The excerpt uses,69.LFL,69,-1,-1,-1,0x14,224,232
1069,254,direct_actor,an obscure musical,69.LFL,69,-1,-1,-1,0x14,249,257
1070,254,direct_actor,"notation, and I am",69.LFL,69,-1,-1,-1,0x14,276,284
1071,254,direct_actor,not sure why it,69.LFL,69,-1,-1,-1,0x14,303,311
1072,254,direct_actor,never has more than,69.LFL,69,-1,-1,-1,0x14,327,335
1073,254,direct_actor,six different notes.,69.LFL,69,-1,-1,-1,0x14,355,363
1074,255,direct_actor,"We're hit, Junior!!",70.LFL,70,-1,-1,-1,0x14,327,332
1075,255,direct_actor,They got us!  We're going down!!,70.LFL,70,-1,-1,-1,0x14,49,54
1076,255,direct_actor,I think we're out of gas.,70.LFL,70,-1,-1,-1,0x14,95,100
1077,255,direct_actor,I'll try to gain some altitude.,70.LFL,70,-1,-1,-1,0x14,166,171
1078,255,direct_actor,AHHHHHHHH!!!<CTRL2>,70.LFL,70,-1,-1,-1,0x14,215,220
1079,255,direct_actor,AHHHHHHHH!!!,70.LFL,70,-1,-1,-1,0x14,235,240
1080,1,ego,Hmm.  There doesn't seem to be any gas in this one.,71.LFL,71,-1,792,-1,0xD8,84,86
1081,1,ego,"Hey, Dad, get up.  This is no time to take a nap!",71.LFL,71,-1,-1,-1,0xD8,78,80
1082,2,direct_actor,"Sorry, Junior!  Come on, let's go steal a car.",71.LFL,71,-1,-1,-1,0x14,172,175
1083,11,direct_actor,"Uh, hold it.  You've got to come over here.",72.LFL,72,94,-1,-1,0x14,55,58
1084,11,direct_actor,HALT!  Come here at once!,72.LFL,72,94,-1,-1,0x14,115,118
1085,11,direct_actor,Please step out of that expensive-looking car.,72.LFL,72,94,-1,-1,0x14,157,160
1086,11,direct_actor,Halt.  Leave your vehicle and step over here.,72.LFL,72,94,-1,-1,0x14,246,249
1087,11,direct_actor,I need to see your authorization.,72.LFL,72,95,-1,-1,0x14,22,25
1088,11,direct_actor,"Who cares, you sap!",72.LFL,72,95,-1,-1,0x14,277,280
1089,11,direct_actor,"I'm sorry, but I must ask.",72.LFL,72,95,-1,-1,0x14,313,316
1090,11,direct_actor,"Insult or not, you must have clearance.",72.LFL,72,95,-1,-1,0x14,346,349
1091,11,direct_actor,HALT!,72.LFL,72,95,-1,-1,0x14,568,571
1092,11,direct_actor,"But, how could I know?  I mean, you're not in uniform^",72.LFL,72,95,-1,-1,0x14,624,627
1093,11,direct_actor,Officer?  You are not in uniform!,72.LFL,72,95,-1,-1,0x14,685,688
1094,11,direct_actor,Yes sir!,72.LFL,72,95,-1,-1,0x14,888,891
1095,11,direct_actor,But I can't^,72.LFL,72,95,-1,-1,0x14,919,922
1096,11,direct_actor,Classified?  A secret mission?  Did they give you credentials?,72.LFL,72,95,-1,-1,0x14,956,959
1097,11,direct_actor,Then produce your credentials.,72.LFL,72,95,-1,-1,0x14,1025,1028
1098,11,direct_actor,"No kidding!  OK, you can go.",72.LFL,72,95,-1,-1,0x14,1212,1215
1099,11,direct_actor,Then you must turn back.,72.LFL,72,95,-1,-1,0x14,1250,1253
1100,1,ego,I'm afraid not.,72.LFL,72,95,-1,-1,0xD8,1279,1281
1101,11,direct_actor,Give it to me!,72.LFL,72,95,-1,-1,0x14,1310,1313
1102,11,direct_actor,Then I'll have to take them from you.,72.LFL,72,95,-1,-1,0x14,1341,1344
1103,11,direct_actor,Out of uniform?  What do you mean?,72.LFL,72,95,-1,-1,0x14,1396,1399
1104,11,direct_actor,"Take this, tuna-kopf!",72.LFL,72,95,-1,-1,0x14,1582,1585
1105,11,direct_actor,"Why, you upstart!",72.LFL,72,95,-1,-1,0x14,1633,1636
1106,11,direct_actor,New orders?  From where?,72.LFL,72,95,-1,-1,0x14,1668,1671
1107,11,direct_actor,"Kleist!  Nein, nein.",72.LFL,72,95,-1,-1,0x14,1919,1922
1108,11,direct_actor,"The Captain?  Yes, let's give him a call.",72.LFL,72,95,-1,-1,0x14,1949,1952
1109,11,direct_actor,Now what was his frequency?,72.LFL,72,95,-1,-1,0x14,1949,1952
1110,1,ego,I'll help jog your memory.,72.LFL,72,95,-1,-1,0xD8,2024,2026
1111,11,direct_actor,Don't remember his name?  Dummkopf!,72.LFL,72,95,-1,-1,0x14,2056,2059
1112,11,direct_actor,You expect me to believe the F\x81hrer would deal with<CTRL1>the likes of you?,72.LFL,72,95,-1,-1,0x14,2108,2111
1113,1,ego,"No, I expect you to fight.",72.LFL,72,95,-1,-1,0xD8,2183,2185
1114,11,direct_actor,Not if I can help it!,72.LFL,72,95,-1,-1,0x14,2225,2228
1115,11,direct_actor,"Thank you.  You may go, but don't let me see you again!",72.LFL,72,95,-1,-1,0x14,2487,2490
1116,11,direct_actor,You insult me with only <INT:16386> Marks?,72.LFL,72,95,-1,-1,0x14,2560,2563
1117,1,ego,"No, I was going to give you a tip, too!",72.LFL,72,95,-1,-1,0xD8,2600,2602
1118,11,direct_actor,Stop snivelling.  I haven't the time to waste on one<CTRL1>so ill-bred.,72.LFL,72,95,-1,-1,0x14,2657,2660
1119,11,direct_actor,You snivelling fool.  I have little time to waste with<CTRL1>your incompetence.,72.LFL,72,95,-1,-1,0x14,2730,2733
1120,11,direct_actor,You?  A senior officer?  You couldn't make junior!,72.LFL,72,95,-1,-1,0x14,3005,3008
1121,1,ego,Don't call me Junior!,72.LFL,72,95,-1,-1,0xD8,3060,3062
